match id,team1,team1_id,team1_roster_ids,team2,team2_id,team2_roster_ids,winner,winner_id,toss winner,toss decision,venue,city,match_dt,lighting,series_name,season,ground_id,team_count_50runs_last15,team_winp_last5,team1only_avg_runs_last15,team1_winp_team2_last15,ground_avg_runs_last15,season_type,time_of_day,city_venue,city_venue_encoded,toss_winner_01,toss_decision_01,team_wickets_last15_ratio,team1_economy_last15,team2_economy_last15,team_avg_wickets_last15_ratio
9457580,St Ss,45072,6930230.0:4403419.0:4879426.0:3471761.0:392216.0:1634611.0:392062.0:1594319.0:2036649.0:2104346.0:8144429.0,Ka Ts,42573,393371.0:2123974.0:4069666.0:8129680.0:7960847.0:4403426.0:5940374.0:4403503.0:4731628.0:2436356.0:8473590.0,St Ss,45072,Ka Ts,field,St Il Ct Sm,Sylhet,30-01-2023,night match,Bh Pr Le,2022/23,10961,0.555555556,3.857142857,163.5,0,156.6875,1,2,Sylhet_St Il Ct Sm,0.012658228,1,0,1.866666667,7.211356467,7.444672131,1.080231065
9150126,An,293,6818622.0:4980926.0:3086803.0:3668356.0:181404.0:6450576.0:5736016.0:5554254.0:5554142.0:6818776.0:6819238.0,Id,216,2124002.0:2123974.0:6496412.0:6729862.0:2436251.0:7695666.0:4171460.0:3685100.0:2921680.0:2436426.0:6496482.0,Id,216,An,bat,Cl Se Ct Cb St Bt,Belfast,09-08-2022,day match,An tr of Id,2022,9876,0.857142857,61,167.8333333,0,154.4,0,1,Belfast_Cl Se Ct Cb St Bt,0.007383966,0,1,1.238095238,6.981107492,8.150222788,1.252211607
9271681,Ja Ks,47501,6818622.0:5490596.0:3260564.0:4403545.0:298612.0:8067002.0:1634611.0:3162487.0:8072056.0:7968225.0:8907338.0,Ky Fs,47480,7200598.0:363047.0:5490624.0:6710850.0:5490666.0:4690104.0:3200756.0:4365878.0:2296195.0:2691688.0:8136680.0,Ky Fs,47480,Ky Fs,field,Pe Il Ct Sm,Kandy,10-12-2022,night match,La Pr Le,2022/23,17534,1.090909091,1,156.9166667,100,176.5,1,2,Kandy_Pe Il Ct Sm,0.011603376,1,0,0.965517241,7.168211921,8.151162791,0.976812186
8887850,Ht Hs,33928,5843200.0:4223883.0:1611364.0:2161599.0:5367676.0:6249256.0:2340372.0:8193296.0:4393402.0:6732004.0:6722540.0,Me Rs,33942,5469092.0:37351.0:46794.0:3125506.0:7620339.0:5406540.0:7537067.0:2286388.0:7620297.0:1906708.0:4985546.0,Ht Hs,33928,Ht Hs,bat,Ds Sm Me,Melbourne,18-01-2022,night match,Bg Bh Le,2021/22,8252,1.125,1.487804878,168,50,157.2,1,2,Melbourne_Ds Sm Me,0.011603376,0,1,1.973684211,8.367288379,8.326359833,0.975333333
9823071,Nl,237,5563004.0:7409611.0:7993551.0:7507429.0:5562962.0:8127167.0:8776767.0:4908518.0:5604738.0:7409569.0:6396984.0,Ud Ab Es,202,8688952.0:9059000.0:8250115.0:2206637.0:8127279.0:8463783.0:8489816.0:8688868.0:2691688.0:8426291.0:9471244.0,Ud Ab Es,202,Ud Ab Es,field,Tn Uy Il Ct Gd Kr,Kirtipur,27-10-2023,day match,Ud Ab Es tr of Nl,2023/24,13586,1.25,3.857142857,134.2727273,50,,1,1,Kirtipur_Tn Uy Il Ct Gd Kr,0.003164557,1,0,0.452054795,6.413461538,7.369565217,0.895316804
9837218,On,272,8937046.0:9818213.0:6584164.0:4095594.0:8936913.0:6694246.0:6219968.0:293901.0:4772620.0:3057256.0:6565684.0,Ma,125,6076034.0:6396942.0:7147188.0:2153486.0:4435633.0:7636075.0:4435479.0:4062813.0:2814993.0:9436160.0:4435500.0,On,272,On,bat,Tn Uy Il Ct Gd Kr,Kirtipur,30-10-2023,day match,On tr of Nl,2023/24,13586,2,21,137.8571429,0,164.5,1,1,Kirtipur_Tn Uy Il Ct Gd Kr,0.003164557,0,1,23,6.689804772,0,1.814814815
9516520,Rl Cs Be,30393,1776627.0:313809.0:2275195.0:210328.0:5972868.0:8117990.0:7586970.0:5490666.0:2733380.0:1858961.0:6586824.0:5444718.0,Pb Ks,30407,7881719.0:8127181.0:4239038.0:2827327.0:2385991.0:4640824.0:5053082.0:5038046.0:8180500.0:5788418.0:7881845.0:7453697.0,Rl Cs Be,30393,Pb Ks,field,Pb Ct An IS Ba Sm Mi Ch,Chandigarh,20-04-2023,day/night match,In Pr Le,2023,7118,3.2,1,181.4666667,33.33,177.1666667,0,0,Chandigarh_Pb Ct An IS Ba Sm Mi Ch,0.012658228,1,0,0.58490566,8.724715338,8.09939759,0.839122962
9433129,De,6698,2433640.0:8180570.0:325814.0:4170186.0:4508328.0:6718788.0:3991700.0:6060844.0:4613580.0:6005866.0:8907338.0,Ne,8917,4873700.0:2286472.0:2157770.0:4645304.0:2158869.0:3648203.0:3636821.0:3216569.0:164604.0:8819985.0:8040136.0,Ne,8917,Ne,field,Cy Gd Dy,Derby,29-05-2023,day match,Vy Bt,2023,769,0.625,61,164.6666667,50,169.5714286,0,1,Derby_Cy Gd Dy,0.005274262,1,0,0.872340426,8.377437326,8.670540383,1.015873016
9344250,Ts,23750,7494668.0:5197436.0:4159644.0:3406717.0:4888218.0:4160267.0:3851336.0:2259739.0:4888344.0:3818282.0:328607.0,Ds,22763,4898074.0:7497013.0:1963443.0:2231907.0:4175065.0:3490087.0:7495291.0:4888414.0:3062079.0:4866728.0:3747484.0,Ts,23750,Ds,field,Ss Pk Pm,Potchefstroom,17-10-2022,day match,CA T0 Ce,2022/23,9582,1.5,1.975609756,137.6,50,,1,1,Potchefstroom_Ss Pk Pm,0.021097046,1,0,1,7.269406393,6.588410104,0.929382093
9331349,Sa,14860,7491378.0:227793.0:5977026.0:1663885.0:6698110.0:7922284.0:9009265.0:2733401.0:3691547.0:4192558.0:4141556.0:7922291.0,Ka,13397,7555687.0:6585144.0:2981614.0:3029494.0:9009482.0:5126064.0:7570114.0:2966683.0:7581223.0:5126050.0:7921346.0:9009489.0,Sa,14860,Sa,bat,En Gs Ka,Kolkata,30-10-2022,day/night match,Sd Mq Ai Ty,2022/23,2057,1,1,174,0,158.3181818,1,0,Kolkata_En Gs Ka,0.011603376,0,1,1.4375,8.1,7.88252149,1.155178508
9097164,On,272,8937046.0:2154305.0:8936913.0:6694246.0:4095594.0:293901.0:7541183.0:7541176.0:6565684.0:4095580.0:7541162.0,Nl,237,3127669.0:7409611.0:1633813.0:5562962.0:4908532.0:181852.0:7409569.0:8296644.0:8035873.0:7507387.0:6722540.0,Nl,237,Nl,field,Al At Ct Gd On Ct My Tf 1,Al Amarat,11-02-2022,day match,Nl tr of On,2021/22,23736,1,1,153,0,140,1,1,Al Amarat_Al At Ct Gd On Ct My Tf 1,0.01371308,1,0,0.411764706,7.142857143,7.835694051,1.209677419
9262056,Bs Rs,36070,3462080.0:2436405.0:2654014.0:7960847.0:6729862.0:2252452.0:4160267.0:2740408.0:7550864.0:6347494.0:8464392.0,St La Ks,36112,2331475.0:313809.0:5940374.0:2742837.0:7459647.0:4690230.0:6249256.0:1547993.0:3776849.0:7550892.0:4690300.0,Bs Rs,36070,St La Ks,field,Wr Pk Be St Ks,Basseterre,04-09-2022,day match,Cn Pr Le,2022,4045,1.1,1,154.2,50,155.0333333,0,1,Basseterre_Wr Pk Be St Ks,0.009493671,1,0,0.825,8.893662728,8.298913043,1.301775148
9433010,We,10576,3298427.0:2288789.0:7773338.0:3681957.0:7671313.0:2922611.0:5320118.0:4533682.0:7184232.0:8018751.0:6240632.0,Ne,8917,4873700.0:2286472.0:2157770.0:2158869.0:4645304.0:3648203.0:2858904.0:3636821.0:8819985.0:3216569.0:164604.0,We,10576,We,bat,Cy Gd Nn,Northampton,24-05-2023,day/night match,Vy Bt,2023,1637,0.631578947,0.512195122,172.6,50,171.5416667,0,0,Northampton_Cy Gd Nn,0.012658228,0,1,0.701149425,8.275436793,8.697286013,1.020562771
9516814,Ss Hd,36014,8766603.0:2789079.0:3057312.0:5764576.0:4203499.0:6381962.0:7925546.0:8228485.0:6596582.0:2282125.0:8725709.0:7860439.0,Mi Is,30435,5043310.0:238727.0:7537004.0:3125562.0:6249256.0:8058924.0:2022957.0:230775.0:1907352.0:8118914.0:8442286.0,Mi Is,30435,Mi Is,field,We Sm Mi,Mumbai,21-05-2023,day/night match,In Pr Le,2023,5004,0.875,0.50617284,186.6,0,173.2666667,0,0,Mumbai_We Sm Mi,0.021097046,1,0,0.707317073,9.026132404,8.091017964,0.921797537
9330586,Di,12046,7861524.0:6785666.0:9047499.0:4231702.0:5636658.0:8058903.0:6511336.0:8149315.0:1657466.0:4901182.0:5971804.0:8227974.0,Pb,14454,8127181.0:7491294.0:5958840.0:2789555.0:7925546.0:7556303.0:9098914.0:7570107.0:2282132.0:8180500.0:9377969.0:3691057.0,Di,12046,Di,bat,Si Mh Sm Jr,Jaipur,12-10-2022,day/night match,Sd Mq Ai Ty,2022/23,4661,2.333333333,1.487804878,168.375,0,165,1,0,Jaipur_Si Mh Sm Jr,0.016877637,0,1,0.468085106,7.678638941,7.11588785,0.869281046
9516793,Pb Ks,30407,8127181.0:197658.0:7881719.0:2827327.0:4640824.0:5053082.0:5038046.0:8180500.0:7453697.0:3851518.0:7881845.0:5788418.0,Rn Rs,30428,8058959.0:2162782.0:7833195.0:2981614.0:4690188.0:7556051.0:8228429.0:1945397.0:2656541.0:4901182.0:3068547.0:3011735.0,Rn Rs,30428,Rn Rs,field,Hl Ph Ct An Sm Da,Dharamsala,19-05-2023,night match,In Pr Le,2023,13453,0.238095238,0.672131148,179,50,165.75,0,2,Dharamsala_Hl Ph Ct An Sm Da,0.003164557,1,0,1.195121951,8.824404762,8.049429658,0.943755615
9084970,Dm,6838,3293520.0:7651650.0:6257698.0:3490108.0:2100524.0:3218340.0:3622807.0:4174932.0:6402374.0:2173646.0:3216569.0,Bm Bs,10366,2124002.0:8364726.0:3612286.0:3890963.0:3681957.0:8044112.0:3200756.0:3245689.0:2170762.0:3200966.0:2855138.0,Bm Bs,10366,Dm,bat,Re Gd Cr le St,Chester-le-Street,08-06-2022,day/night match,Vy Bt,2022,7286,0.5,0.344262295,178.6666667,66.67,161.8,0,0,Chester-le-Street_Re Gd Cr le St,0.009493671,0,1,1.071428571,8.898958971,7.823529412,0.993597161
9344320,Ds,22763,4898074.0:7497013.0:1963443.0:3422999.0:2231907.0:3490087.0:7495291.0:4888414.0:3062079.0:3747484.0:3513362.0,Bd,22497,4239773.0:4170186.0:6624470.0:4172972.0:310883.0:6624582.0:3845029.0:2625895.0:2753036.0:4165265.0:3062555.0,Bd,22497,Bd,field,Ss Pk Pm,Potchefstroom,22-10-2022,day match,CA T0 Ce,2022/23,9582,0.75,0.672131148,142.3636364,0,152.2857143,1,1,Potchefstroom_Ss Pk Pm,0.021097046,1,0,1.088888889,6.661985958,7.183884298,1.043010753
9516408,Rn Rs,30428,8058959.0:2162782.0:2981614.0:7556051.0:4690188.0:8228429.0:2740408.0:184960.0:3011735.0:1945397.0:3068547.0:3696482.0,Di Cs,30421,7491189.0:1539236.0:2034423.0:2231928.0:6511336.0:3882850.0:5742470.0:8942828.0:3914658.0:3373866.0:6487970.0:6598528.0,Rn Rs,30428,Di Cs,field,Ba Ct Sm Gi,Guwahati,08-04-2023,day/night match,In Pr Le,2023,20068,1,0.512195122,174.2666667,66.67,148.5,0,0,Guwahati_Ba Ct Sm Gi,0.003164557,1,0,0.769911504,7.915373766,7.974842767,0.855293756
9292562,Ia,55,2954769.0:238727.0:1776627.0:3125562.0:210328.0:6521080.0:3882850.0:2733380.0:184960.0:3130840.0:7881845.0,Sh Aa,34,2604825.0:2654014.0:2231928.0:4203499.0:2252452.0:4171859.0:1858961.0:1874081.0:3851518.0:3373866.0:3794174.0,Ia,55,Sh Aa,field,Ba Ct Sm Gi,Guwahati,02-10-2022,night match,Sh Aa tr of Ia,2022/23,20068,1.428571429,1.327868852,167.5333333,75,135.85,1,2,Guwahati_Ba Ct Sm Gi,0.003164557,1,0,0.865979381,7.73955774,7.855198694,1.037398698
9344299,Ws,23841,3009215.0:3009334.0:2252312.0:8786749.0:4166882.0:4888246.0:6665462.0:3372634.0:6639604.0:4874092.0:6816718.0,Bd,22497,4239773.0:4170186.0:1941743.0:4172972.0:310883.0:6624582.0:3845029.0:2625895.0:4165265.0:6646828.0:3062555.0,Ws,23841,Bd,field,Ss Pk Pm,Potchefstroom,20-10-2022,night match,CA T0 Ce,2022/23,9582,0.428571429,0.012345679,159.6666667,0,157,1,2,Potchefstroom_Ss Pk Pm,0.021097046,1,0,0.5,8.755102041,7.422960725,0.972222222
8950808,Si La,69,7200598.0:2420760.0:5490582.0:7531054.0:2104409.0:3061225.0:4365878.0:3865077.0:7200668.0:5490638.0:4403573.0,Ia,55,238727.0:5043310.0:4497646.0:2981614.0:1642738.0:5959834.0:3479860.0:2733380.0:2282125.0:4377694.0:3011735.0,Ia,55,Ia,field,Hl Ph Ct An Sm Da,Dharamsala,26-02-2022,night match,Si La tr of Ia,2021/22,13453,0.434782609,0.207920792,137.0666667,50,,1,2,Dharamsala_Hl Ph Ct An Sm Da,0.003164557,1,0,0.567567568,8.506578947,7.10812209,0.878867925
9128440,Di Cs,30421,7491189.0:1539236.0:5742470.0:6521080.0:4497688.0:6511336.0:3882850.0:3326980.0:3914658.0:2316327.0:3373866.0,Lw Sr Gs,48334,2954769.0:2654014.0:3023320.0:3479860.0:3299407.0:8058903.0:2970652.0:2740408.0:4859490.0:3216569.0:8228100.0,Lw Sr Gs,48334,Lw Sr Gs,field,Dr DY Pl Ss Ay Mi,Mumbai,07-04-2022,night match,In Pr Le,2022,16540,0.65,0.207920792,154.8,0,146.5,0,2,Mumbai_Dr DY Pl Ss Ay Mi,0.008438819,1,0,0.833333333,7.403448276,7.283749363,0.949081534
9272395,Me Rs,33942,5406540.0:2336473.0:8176356.0:37351.0:1635773.0:1934099.0:3715697.0:7537067.0:4393402.0:1905847.0:6818776.0,Be Ht,33921,8561342.0:7620269.0:1626526.0:2083409.0:3114803.0:2020332.0:4967738.0:7353828.0:3890984.0:5419546.0:4132295.0,Me Rs,33942,Be Ht,field,Cs Sm Cs,Cairns,15-12-2022,night match,Bg Bh Le,2022/23,7475,2,21,157.6,25,,1,2,Cairns_Cs Sm Cs,0.001054852,1,0,1.575342466,7.803592814,8.315169367,1.098646035
9433787,De,6698,7295028.0:3967648.0:325814.0:4170186.0:8180570.0:6718788.0:3991700.0:6060844.0:4517246.0:6005866.0:8907338.0,Le,8301,2340372.0:4887336.0:6003584.0:2658431.0:4873028.0:6081914.0:3218291.0:6342384.0:7161426.0:5528116.0:7158710.0,De,6698,Le,field,Cy Gd Dy,Derby,30-06-2023,day/night match,Vy Bt,2023,769,1.555555556,2.904761905,175.2666667,80,164.5555556,0,0,Derby_Cy Gd Dy,0.005274262,1,0,1.730769231,8.647302905,8.328824142,1.086428571
9388469,Ad,17583,1945390.0:8765154.0:3069954.0:3935854.0:8144184.0:4949776.0:3913440.0:5560190.0:8354835.0:7565697.0:9104003.0,Cy,17653,2659243.0:4381747.0:4381705.0:3682160.0:3834361.0:8706179.0:8414699.0:7907661.0:1495731.0:8482788.0:3834319.0,Cy,17653,Cy,field,En Pk Or Ol Ad,Auckland,08-01-2023,day match,Sr Sh,2022/23,5081,0.833333333,1,154.8666667,20,138.125,1,1,Auckland_En Pk Or Ol Ad,0.004219409,1,0,0.978723404,8.287964004,8.256830601,1.038993711
9457531,St Ss,45072,4403419.0:4879426.0:6930230.0:392216.0:5516720.0:1634611.0:1594319.0:7976653.0:392062.0:2036649.0:8144429.0,Fe Bl,47529,5752256.0:6450576.0:2662491.0:393014.0:3364234.0:5554282.0:392188.0:4403454.0:8298779.0:2630081.0:6493346.0,St Ss,45072,Fe Bl,field,Se Ba Nl Sm Mr,Dhaka,24-01-2023,day/night match,Bh Pr Le,2022/23,14188,0.307692308,0.75308642,170.8571429,50,149.5,1,0,Dhaka_Se Ba Nl Sm Mr,0.032700422,1,0,0.968253968,7.130044843,8.034229829,1.147482014
9407740,Ss En Ce,48943,3200973.0:8786749.0:1963443.0:4203499.0:4171859.0:4874820.0:3162487.0:4174932.0:2269833.0:334963.0:2658445.0,Pl Rs,48950,2089079.0:2162782.0:3009215.0:4887406.0:3782225.0:2252452.0:1837205.0:4239780.0:3872756.0:3794174.0:2654028.0,Pl Rs,48950,Ss En Ce,bat,St Gs Pk Ga,Gqeberha,24-01-2023,day match,S0,2022/23,1224,0.736842105,1,171.8,0,141.3,1,1,Gqeberha_St Gs Pk Ga,0.006329114,0,1,1.12195122,7.735202492,7.415014164,0.883306962
9085257,Sx,9967,6311612.0:2263736.0:8820496.0:4215098.0:74087.0:4411231.0:4504044.0:5554254.0:8006676.0:3214812.0:1471994.0,Sy,9876,6282856.0:7672657.0:7734264.0:1798705.0:1613919.0:2791459.0:2022957.0:7276380.0:5652828.0:3901099.0:6646940.0,Sx,9967,Sy,field,Cy Gd He,Brighton,23-06-2022,night match,Vy Bt,2022,797,1.076923077,0.603960396,174.4,0,154.25,0,2,Brighton_Cy Gd He,0.012658228,1,0,0.988235294,9.050341827,7.398752127,1.015754132
9272654,Be Ht,33921,8561342.0:1506098.0:5515922.0:5056134.0:3890963.0:3114803.0:4967738.0:2633196.0:7866039.0:4132295.0:5419546.0,Ae Ss,33914,3710090.0:4239038.0:2286472.0:2285051.0:3681957.0:387778.0:7455818.0:2286388.0:6718844.0:3890998.0:55299.0,Be Ht,33921,Ae Ss,field,Ae Ol,Adelaide,14-01-2023,night match,Bg Bh Le,2022/23,930,0.722222222,1,160.2666667,75,156.9666667,1,2,Adelaide_Ae Ol,0.012658228,1,0,0.973333333,8.242467719,8.526527871,1.056569198
9076955,Ka Ts,42573,363047.0:3056752.0:5831622.0:4403426.0:392216.0:1634611.0:2097017.0:5771800.0:6493346.0:2630081.0:392419.0,St Ss,45072,371825.0:2662491.0:319948.0:1884672.0:74087.0:3850944.0:393770.0:2875389.0:3108958.0:6928802.0:3127683.0,Ka Ts,42573,St Ss,field,St Il Ct Sm,Sylhet,07-02-2022,night match,Bh Pr Le,2021/22,10961,1.142857143,61,150.8,100,,1,2,Sylhet_St Il Ct Sm,0.012658228,1,0,3.428571429,7.403433476,8.452380952,1.205450734
9459813,Ed,20,4685568.0:2162782.0:1655436.0:3651472.0:62432.0:4640824.0:1730658.0:2022957.0:1711492.0:4688998.0:2461129.0,Bh,188,3758565.0:2104332.0:4403419.0:6930230.0:393014.0:6551978.0:8127321.0:3769555.0:2436356.0:6486416.0:2316327.0,Bh,188,Bh,field,Zr Ad Cy Sm Cm,Chattogram,09-03-2023,day/night match,Ed tr of Bh,2022/23,13530,1.05,4.80952381,172.0666667,100,157.9642857,1,0,Chattogram_Zr Ad Cy Sm Cm,0.016877637,1,0,1.718309859,7.902951476,7.574706212,1.23769339
9225334,Ia,55,238727.0:3125562.0:4497646.0:6521080.0:4377610.0:1642738.0:210328.0:184960.0:8228100.0:2282125.0:7881845.0,Wt Is,41,2436405.0:1613898.0:2740408.0:4230127.0:5742470.0:4690188.0:3715697.0:5744850.0:4739580.0:4690230.0:6347494.0,Ia,55,Wt Is,field,Bn La Sm Ta Td,Tarouba,29-07-2022,day match,Ia tr of Wt Is ad Ud Ss of Aa,2022,14300,1.6,1.327868852,168.2,0,,0,1,Tarouba_Bn La Sm Ta Td,0.009493671,1,0,0.705882353,7.688200747,8.923418424,0.853813453
9684947,Ur Ph,15497,7570065.0:8725639.0:4231702.0:8228436.0:5061748.0:8228429.0:2282125.0:7491371.0:7742860.0:7924048.0:8118053.0:7860439.0,Pb,14454,7491294.0:8127181.0:2789555.0:5958840.0:8058924.0:7925546.0:7556303.0:2282132.0:7881845.0:8180500.0:7570107.0,Pb,14454,Pb,field,Pb Ct An IS Ba Sm Mi Ch,Chandigarh,02-11-2023,day match,Sd Mq Ai Ty,2023/24,7118,1.333333333,1,140.1111111,0,170.1428571,1,1,Chandigarh_Pb Ct An IS Ba Sm Mi Ch,0.012658228,1,0,0.93902439,7.713704206,8.20125,1.020882353
9657052,Ka,195,3313659.0:173277.0:2158939.0:1872198.0:3081147.0:7753696.0:7753605.0:2159618.0:8246573.0:2042921.0:7753682.0,Ua,251,1634709.0:3719197.0:8246440.0:6496776.0:7906968.0:5120674.0:8964843.0:2943457.0:182986.0:8059379.0:2943443.0,Ka,195,Ka,bat,Ga Cb Gd Ni,Nairobi,10-06-2023,day match,Ua tr of Ka,2023,4913,0.666666667,0.207920792,129.4,0,129,0,1,Nairobi_Ga Cb Gd Ni,0.011603376,0,1,1.35,5.84962406,6.182212581,1.249169435
9489381,Bm Px,46780,7694581.0:3651472.0:7672657.0:2827327.0:62432.0:8210789.0:8044112.0:1482249.0:1730658.0:3156033.0:1905847.0,Ol Is,46759,2089079.0:6282856.0:7787772.0:3057312.0:4640824.0:2083409.0:2020332.0:1613919.0:6060844.0:5231218.0:7866039.0,Bm Px,46780,Ol Is,field,En Bm,Birmingham,13-08-2023,night match,Te Hd Ms Cn,2023,1161,0.5625,0.50617284,152.4,100,162.4666667,0,2,Birmingham_En Bm,0.026371308,1,0,0.796460177,8.300330033,7.866828087,0.812952381
9680250,Ge Ts,49650,4381761.0:8363221.0:2659243.0:393014.0:1636627.0:8504782.0:3061225.0:6471870.0:5643700.0:3497171.0:5490638.0,Da Aa,47508,5490596.0:4403531.0:4403545.0:2104430.0:3260564.0:4223883.0:8146998.0:4403573.0:5047300.0:4769148.0:8277716.0,Da Aa,47508,Da Aa,field,R Pa Sm Co,Colombo,11-08-2023,night match,La Pr Le,2023,7041,0.75,0.62962963,148.5,0,137.7333333,0,2,Colombo_R Pa Sm Co,0.022151899,1,0,0.987341772,7.86849711,7.646267653,0.96798213
9516464,Ss Hd,36014,6381962.0:2789079.0:3127354.0:4203499.0:7491294.0:3057312.0:4874820.0:7570107.0:2282125.0:8725709.0:5618038.0:5038018.0,Ka Kt Rs,30400,6818622.0:7341704.0:5959834.0:1613919.0:4231702.0:1934099.0:5061748.0:3326980.0:2632825.0:3456424.0:7758638.0:9455557.0,Ss Hd,36014,Ka Kt Rs,field,En Gs Ka,Kolkata,14-04-2023,night match,In Pr Le,2023,2057,0.882352941,0.016393443,172.0666667,25,165.4666667,0,2,Kolkata_En Gs Ka,0.011603376,1,0,1.047169811,8.163380282,7.966431095,1.030508475
9094280,Mr Os,46766,2162782.0:4685568.0:1934099.0:4171859.0:1798705.0:325814.0:6364588.0:2790675.0:8055417.0:7732934.0:4575878.0,Tt Rs,46731,1749075.0:1655436.0:3294444.0:2082499.0:1626526.0:2535420.0:130437.0:5788320.0:4012203.0:2083157.0:2654028.0,Tt Rs,46731,Tt Rs,field,Od Td Mr,Manchester,13-08-2022,day match,Te Hd Ms Cn,2022,538,0.789473684,0.016393443,147.5,0,153.4285714,0,1,Manchester_Od Td Mr,0.014767932,1,0,0.848484848,8.805090422,8.325045482,0.920212766
9327541,Ba,825,2160983.0:2331034.0:7753794.0:6015834.0:8142231.0:4098065.0:7753822.0:4462415.0:4462359.0:8089024.0:7629579.0,Me,1210,8088499.0:4099318.0:8088534.0:8142119.0:8088562.0:8142126.0:8088513.0:8088590.0:8088583.0:8088541.0:8142140.0,Ba,825,Me,field,We Pk Bi,Benoni,19-09-2022,day match,Me tr of Sh Aa,2022,2190,0.5,1,103,0,136.25,0,1,Benoni_We Pk Bi,0.010548523,1,0,0.363636364,5.632653061,7.825,0.818181818
9331132,Ud,45961,8201542.0:8168383.0:2337341.0:7851031.0:1626057.0:5442744.0:8228058.0:8442286.0:9373202.0:8118431.0:9373209.0:8228051.0,Mm,45933,2118066.0:8118249.0:2322998.0:9009293.0:8149504.0:185422.0:8228233.0:9373146.0:8118277.0:8118284.0:8149497.0:9009300.0,Ud,45961,Mm,field,Sa Ct An Sm Rt,Rajkot,20-10-2022,day/night match,Sd Mq Ai Ty,2022/23,16820,0.333333333,1,151.1,0,141.8571429,1,0,Rajkot_Sa Ct An Sm Rt,0.012658228,1,0,1.25,6.614035088,8.197183099,1.359375
9085425,Sx,9967,7869987.0:8820496.0:6311612.0:5165110.0:74087.0:4411231.0:4504044.0:5554254.0:2083395.0:8006676.0:1471994.0,He,7727,2076192.0:4223883.0:8271913.0:5241564.0:8822729.0:2020332.0:3162487.0:1482998.0:2173688.0:5652758.0:4626236.0,He,7727,He,field,Cy Gd He,Brighton,03-07-2022,day/night match,Vy Bt,2022,797,0.7,0.259259259,174.2666667,50,159,0,0,Brighton_Cy Gd He,0.012658228,1,0,1,8.657299939,7.865329513,0.866581777
9433122,We,10576,2288789.0:3298427.0:7773338.0:3681957.0:7671313.0:2922611.0:5320118.0:4533682.0:7184232.0:7661996.0:6240632.0,Le,8301,4873028.0:7215284.0:6003584.0:2658431.0:4887336.0:3643870.0:8845850.0:6176246.0:5528116.0:8106629.0:4492620.0,We,10576,We,bat,Cy Gd Nw Rd Wr,Worcester,29-05-2023,day match,Vy Bt,2023,1525,1.333333333,0.259259259,172.9333333,33.33,161.9375,0,1,Worcester_Cy Gd Nw Rd Wr,0.008438819,0,1,1.136986301,8.422150883,8.069349845,1.218118467
9489346,Bm Px,46780,7694581.0:3651472.0:7672657.0:62432.0:2827327.0:8210789.0:6460614.0:1482249.0:3156033.0:3590362.0:1905847.0,Wh Fe,46752,4421689.0:4003390.0:2450895.0:3239102.0:5764576.0:2157770.0:5288226.0:7507303.0:334963.0:8131255.0:2538983.0,Wh Fe,46752,Bm Px,bat,En Bm,Birmingham,10-08-2023,night match,Te Hd Ms Cn,2023,1161,0.909090909,2.904761905,154.5333333,100,164.5666667,0,2,Birmingham_En Bm,0.026371308,0,1,0.75483871,8.479292694,8.058047493,0.861313869
9027430,Oo,18360,2319638.0:256080.0:3913447.0:6317142.0:7907661.0:2690498.0:7907444.0:2666705.0:3834375.0:4359417.0:4195827.0,Cy,17653,2659243.0:2721627.0:2672214.0:4381705.0:3682160.0:3834361.0:6739830.0:3546297.0:1495731.0:7871303.0:3834319.0,Cy,17653,Oo,bat,Uy Ol Dn,Dunedin,23-01-2022,day match,Sr Sh,2021/22,5396,0.75,0.012345679,164.6,0,181.1666667,1,1,Dunedin_Uy Ol Dn,0.003164557,0,1,0.539215686,8.25931677,7.913439636,0.851674641
9433808,Sx,9967,6311612.0:7753017.0:8015734.0:74087.0:6460614.0:3622856.0:3997727.0:5497274.0:7811033.0:3214812.0:7005550.0,Ge,7608,3220566.0:4898074.0:6988596.0:8048074.0:5229230.0:2667027.0:2083227.0:3973528.0:1707628.0:2538983.0:6346752.0,Ge,7608,Sx,bat,Cy Gd He,Brighton,01-07-2023,day match,Vy Bt,2023,797,1.75,1.487804878,179.2,50,168.2857143,0,1,Brighton_Cy Gd He,0.012658228,0,1,1.610169492,9.024636766,8.090813094,1.031394859
8887710,Ae Ss,33914,2285051.0:4239038.0:3710090.0:2082499.0:5056134.0:1635773.0:8415854.0:5863290.0:55299.0:3890998.0:1684276.0,Ht Hs,33928,4223883.0:5843200.0:1611364.0:2161599.0:2340372.0:6249256.0:5367676.0:4393402.0:8514463.0:3125849.0:6732004.0,Ae Ss,33914,Ae Ss,bat,Me Ct Gd,Melbourne,21-01-2022,night match,Bg Bh Le,2021/22,440,1.2,1,161.3333333,50,162.1153846,1,2,Melbourne_Me Ct Gd,0.017932489,0,1,0.671428571,7.53125,8.822170901,0.993940991
